score,budget_x,revenue,year,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_Unknown,genre_War,genre_Western,status_ Post Production,status_ Released
-1.0833333333333333,-0.5444444444444444,-0.3487069297814711,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
-0.4166666666666667,1.014888888888889,1.5235737130641829,0.5555555555555556,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
1.3333333333333333,-0.5222222222222223,-0.3126882607402321,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.5,-0.2528855,-0.31035688646315457,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True
-0.25,0.7222222222222222,0.8422097773388605,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
0.25,-0.2777777777777778,-0.3732513554405669,0.5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True
-1.0833333333333333,0.5244444444444445,0.6908052935100197,0.5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True
1.5,-0.38,0.8903219022583939,0.4444444444444444,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False,True
-0.5833333333333334,0.9444444444444444,1.3216907252029795,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,False,True
-0.8333333333333334,0.8044444444444444,0.4802928616121679,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True
-0.16666666666666666,0.18044444444444444,1.0892919004067398,0.5555555555555556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
1.1666666666666667,0.0,-0.12636885533900857,0.5555555555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.25,0.020888933333333335,-0.38360552302179,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.9166666666666666,1.1111111111111112,0.00165679477312816,0.5555555555555556,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.25,0.7933333333333333,2.1150550711251452,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False,True
0.9166666666666666,0.4444444444444444,0.6384205916349024,0.5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True
1.0833333333333333,-0.4444444444444444,-0.36290258230766986,-1.0555555555555556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.0,0.5022222222222222,0.6660208528240805,0.5555555555555556,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.6666666666666666,0.8555555555555555,0.9680870124287975,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,True
-0.4166666666666667,0.44,0.4138568596554423,-0.2222222222222222,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True
1.5,1.3333333333333333,2.1703604703117243,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.0,1.0822222222222222,0.7418856894994754,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
0.9166666666666666,-0.5444444444444444,-0.1432886387419191,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True
0.75,-0.5415381222222222,-0.14429698832024812,0.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
-0.6666666666666666,-0.31466666666666665,-0.40433338758348475,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.6666666666666666,-0.16666666666666666,0.024035574649445474,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True
0.9166666666666666,2.077777777777778,2.1703604703117243,-0.2222222222222222,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,True
0.16666666666666666,0.24444444444444444,0.4129877085145944,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
1.0833333333333333,1.3555555555555556,1.1257871492218037,0.5555555555555556,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,False,True
-0.16666666666666666,-0.05555555555555555,-0.26284572011410223,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,True
0.08333333333333333,2.111111111111111,1.5555711338130704,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
-1.5,1.08,1.8441227711287707,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,True
0.3333333333333333,-0.5527777777777778,-0.3740555332762532,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True
0.75,-0.2222222222222222,-0.2115409615114255,0.05555555555555555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
1.25,1.6666666666666667,2.1703604703117243,0.4444444444444444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
0.08333333333333333,0.022222222222222223,0.9831714734552252,0.5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.0,0.7222222222222222,0.8560512197074239,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
1.4166666666666667,-0.16666666666666666,-0.19707097639237497,0.5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,False,True
1.1666666666666667,0.7097777777777777,1.152978763020382,0.5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True
1.1666666666666667,-0.07108299777777774,-0.1841860262105561,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
-0.16666666666666666,0.6888888888888889,1.1051200848138538,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True
1.0833333333333333,0.16666666666666666,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,True
-0.3333333333333333,0.7497777777777778,0.7736495241862391,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True
0.5833333333333334,-0.3,-0.39638018808041287,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True
0.6666666666666666,0.9377777777777778,1.439687907548467,0.5555555555555556,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True
-1.8333333333333333,-0.08888888888888889,-0.3537260632995451,-1.1111111111111112,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,True
-0.08333333333333333,0.6064444444444445,0.2641669198330584,0.5555555555555556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
0.3333333333333333,1.2777777777777777,2.1703604703117243,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
0.25,0.011111111111111112,0.7666721295624843,0.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.4166666666666667,0.3888888888888889,0.5304345946986578,0.3333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.0,0.5555555555555556,0.22808534755138127,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
1.0833333333333333,-0.3333333333333333,0.4347632420170945,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True
0.9166666666666666,-0.3333333333333333,-0.2098877810960711,0.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
0.16666666666666666,-0.28888888888888886,-0.049227689609816036,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True
0.16666666666666666,-0.3888888888888889,0.038930265639751535,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True
0.75,0.4444444444444444,-0.3559057893406087,0.5555555555555556,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True
1.0833333333333333,0.0,-0.1640307342246356,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True
0.75,0.9166666666666666,0.8030994470262598,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True
0.16666666666666666,0.33111111111111113,0.5926098054471611,0.5555555555555556,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True
-0.5833333333333334,0.9333333333333333,0.3891178205660176,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True
0.75,1.6666666666666667,2.049086805245993,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
-1.0,0.96,0.09444513446673557,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True
1.5,2.111111111111111,2.1703604703117243,0.2777777777777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
0.25,-0.36666666666666664,0.14987142701977008,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True
-1.5,0.5566666666666666,2.03681645996362,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
-0.75,0.9355555555555556,1.5863688741434723,0.5555555555555556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
0.0,0.9444444444444444,-0.22803109090731322,0.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,True
1.0833333333333333,-0.40555555555555556,-0.18709663163401033,-2.1666666666666665,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True
1.0833333333333333,-0.4444444444444444,-0.4047888637388508,-2.1666666666666665,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True
1.25,0.8777777777777778,1.2578679962749828,0.3333333333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
-0.16666666666666666,0.6666666666666666,0.2933604286265182,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.8333333333333334,0.3333333333333333,2.0154846163531563,0.5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.4166666666666667,0.0,0.14352962998074079,0.2777777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.75,-0.14444444444444443,0.040274210788220806,0.1111111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.25,-0.15555555555555556,-0.25502420345460247,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True
-2.0,2.111111111111111,0.0,0.5555555555555556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False
0.25,0.7,0.5366990264224397,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
1.0,-0.1111111111111111,-0.13942251476385722,0.4444444444444444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
-0.6666666666666666,-0.5,-0.392139821476398,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True
0.8333333333333334,1.3888888888888888,-0.3792147310265755,0.5,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.9166666666666666,1.1111111111111112,0.18875187592246895,0.4444444444444444,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True
-0.5,0.4088888888888889,0.3256472322469014,0.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.5833333333333334,-0.05555555555555555,-0.2733508651725804,0.5555555555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True
0.8333333333333334,0.0,-0.12979791084592077,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,True
-0.25,-0.38710345555555553,-0.40744121672077643,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
1.4166666666666667,-0.1111111111111111,0.028552301601636975,0.16666666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True
-0.8333333333333334,-0.4888888888888889,-0.3873321812908038,0.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True
-0.6666666666666666,0.5955555555555555,-0.06141645050434802,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True
1.4166666666666667,-0.31293581111111113,0.09781319736373588,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
1.0,1.6666666666666667,1.5694987583627826,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True
1.5,0.4444444444444444,1.212253661912538,0.3888888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True
-0.4166666666666667,1.1288888888888888,1.3344841658311992,-1.5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.5,1.4444444444444444,1.5145130459609846,-0.4444444444444444,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.5833333333333334,-0.5388888888888889,-0.08885050799244487,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True
-0.16666666666666666,0.7,1.0078618350655506,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,False,True
0.0,1.1682222222222223,0.3739709480169189,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
-0.4166666666666667,0.2644444444444444,0.4860312770936917,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
1.1666666666666667,-0.2386747711111111,-0.394603410044372,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.4166666666666667,1.028888888888889,0.9458762756804655,0.5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True
1.1666666666666667,1.0777777777777777,1.4530869618129545,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.8333333333333334,0.3988888888888889,0.20787975123838728,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
0.3333333333333333,0.8266666666666667,0.9050209953509004,0.5,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.16666666666666666,0.9,0.7052909248510733,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,False,True
1.25,0.3888888888888889,0.6364440023041198,0.4444444444444444,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True
-0.5,0.6222222222222222,1.1186206367458282,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True
1.0,0.0,0.8612963803523775,-0.6666666666666666,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True
-0.08333333333333333,0.30444444444444446,0.7059855538502934,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
-0.25,0.9222222222222223,0.6436443690065916,0.5555555555555556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
0.08333333333333333,-0.5546039444444445,0.22425114653055858,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
0.75,-0.4866666666666667,-0.2559396250825417,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True
1.0,0.62,1.313347488769056,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True
0.5,0.7333333333333333,1.0299982558711467,0.5,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.16666666666666666,0.0,-0.3151442955326447,0.5555555555555556,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
-0.4166666666666667,1.0355555555555556,0.9206734925600194,0.5555555555555556,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True
1.1666666666666667,-0.2777777777777778,-0.11107884235479976,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
0.5,-0.1111111111111111,-0.37324232341589464,0.5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True
0.6666666666666666,0.3333333333333333,0.939249637322706,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
-0.5,0.7577777777777778,0.3854156780136721,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True
0.9166666666666666,-0.25372666666666666,-0.3084090288258237,0.4444444444444444,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
1.3333333333333333,1.1,2.1703604703117243,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True
0.25,-0.5366166666666666,0.16818332843327505,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True
0.25,0.5348888888888889,0.8678644955243943,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True
-0.4166666666666667,0.8533333333333334,2.13430124351965,0.5555555555555556,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True
-0.4166666666666667,0.44,0.540315337136096,0.5555555555555556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
-0.16666666666666666,-0.28888888888888886,0.12345350765112918,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True
-1.8333333333333333,0.4177777777777778,1.7024488891606566,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True
0.8333333333333334,0.6666666666666666,-0.24429504560939433,0.5555555555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.08333333333333333,0.26666666666666666,0.0644071022142121,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.08333333333333333,-0.4488888888888889,-0.3939408061641097,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
0.16666666666666666,0.0,1.4629706803554088,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
-0.3333333333333333,0.09,1.273826009135685,0.4444444444444444,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
1.5833333333333333,-0.5229219577777778,-0.3628997573813585,0.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True
1.0,0.5555555555555556,1.8497412853863375,-0.6111111111111112,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.3333333333333333,0.7677777777777778,1.5617136484248408,0.5555555555555556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True
0.0,0.04511111111111111,0.8634469397387325,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True
0.3333333333333333,0.6666666666666666,0.9001250518385748,0.4444444444444444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
1.1666666666666667,0.8333333333333334,2.111649413747615,-0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True
0.08333333333333333,0.5733333333333334,0.506756421470635,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True
